time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
399,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,143,0
400,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,143,0
401,1,1,0.00,0.03,16,37.372777,-122.067965,44.00,143,0
402,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,143,0
403,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,144,0
404,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,148,0
405,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,149,0
406,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,149,0
407,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,149,0
408,1,1,0.00,0.20,16,37.372777,-122.067965,44.00,148,0
409,1,1,0.00,0.11,16,37.372777,-122.067965,44.00,148,0
410,1,1,0.00,0.15,16,37.372777,-122.067965,44.00,148,0
411,1,1,0.00,0.01,16,37.372777,-122.067965,44.00,149,0
412,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,149,0
413,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,149,0
414,1,1,0.00,0.10,16,37.372777,-122.067965,44.00,149,0
415,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,149,0
416,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,149,0
417,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,149,0
418,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,148,0
419,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,146,0
420,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,147,0
421,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,147,0
422,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,146,0
423,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,146,0
424,1,1,0.00,0.10,16,37.372777,-122.067965,44.00,146,0
425,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,147,0
426,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,147,0
427,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,147,0
428,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,147,0
429,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,148,0
430,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,147,0
431,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,145,0
432,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,143,0
433,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,142,0
434,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,143,0
435,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,143,0
436,1,1,0.00,0.18,16,37.372777,-122.067965,44.00,142,0
437,1,1,0.00,0.05,16,37.372777,-122.067965,44.00,142,0
438,1,1,0.00,0.01,16,37.372777,-122.067965,44.00,142,0
439,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,142,0
440,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,142,0
441,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,141,0
442,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,141,0
443,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,141,0
444,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,141,0
445,1,1,0.00,0.09,16,37.372777,-122.067965,44.00,141,0
446,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,140,0
447,1,1,0.00,0.16,16,37.372777,-122.067965,44.00,140,0
448,1,1,0.00,0.04,16,37.372777,-122.067965,44.00,139,0
449,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,139,0
450,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,139,0
451,1,1,0.00,0.10,16,37.372777,-122.067965,44.00,140,0
452,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,141,0
453,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,141,0
454,1,1,0.00,0.07,16,37.372777,-122.067965,44.00,141,0
455,1,1,0.00,0.01,16,37.372777,-122.067965,44.00,141,0
456,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,140,0
457,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,140,0
458,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,140,0
459,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,139,0
460,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
461,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
462,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
463,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
464,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
465,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
466,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
467,1,1,0.00,0.01,16,37.372777,-122.067965,44.00,137,0
468,1,1,0.00,0.25,16,37.372777,-122.067965,44.00,137,0
469,1,1,0.00,0.16,16,37.372777,-122.067965,44.00,137,0
470,1,1,0.00,0.22,16,37.372777,-122.067965,44.00,137,0
471,1,1,0.00,0.04,16,37.372777,-122.067965,44.00,137,0
472,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
473,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
474,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,136,0
475,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,136,0
476,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,135,0
477,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,135,0
478,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,135,0
479,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,135,0
480,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,136,0
481,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
482,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,138,0
483,1,1,0.00,0.12,16,37.372777,-122.067965,44.00,139,0
484,1,1,0.00,0.04,16,37.372777,-122.067965,44.00,138,0
485,1,1,0.00,0.07,16,37.372777,-122.067965,44.00,137,0
486,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,137,0
487,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,136,0
488,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
489,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
490,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
491,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
492,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
493,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,137,0
494,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,136,0
495,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,135,0
496,1,1,0.00,0.09,16,37.372777,-122.067965,44.00,134,0
497,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,134,0
498,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,134,0
499,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,133,0
500,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,132,0
501,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,130,0
502,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,129,0
503,1,1,0.00,0.19,16,37.372777,-122.067965,44.00,129,0
504,1,1,0.00,0.12,16,37.372777,-122.067965,44.00,129,0
505,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,129,0
506,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,129,0
507,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,129,0
508,1,1,0.00,0.07,16,37.372777,-122.067965,44.00,129,0
509,1,1,0.00,0.02,16,37.372777,-122.067965,44.00,130,0
510,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,131,0
511,1,1,0.00,0.00,16,37.372777,-122.067965,44.00,139,0
512,1,1,0.00,0.00,16,37.372777,-122.067964,44.00,141,0
513,1,1,0.00,0.00,16,37.372777,-122.067963,44.00,141,0
514,1,1,0.00,0.23,16,37.372776,-122.067957,44.00,141,0
515,1,1,0.00,0.05,16,37.372773,-122.067940,44.00,140,0
516,1,1,0.00,0.05,16,37.372771,-122.067923,44.00,140,0
517,1,1,0.00,0.53,16,37.372771,-122.067920,44.00,139,0
518,1,1,0.30,0.19,16,37.372771,-122.067920,44.00,139,0
519,1,1,0.10,0.00,16,37.372771,-122.067920,44.00,139,0
520,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,139,0
521,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,139,0
522,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,139,0
523,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,141,0
524,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,141,0
525,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,,0
526,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,143,0
527,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,145,0
528,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,146,0
529,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,,0
530,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,147,0
531,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,,0
532,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,147,0
533,1,1,0.00,0.02,16,37.372771,-122.067920,44.00,147,0
534,1,1,0.00,0.09,16,37.372771,-122.067920,44.00,148,0
535,1,1,0.00,0.01,16,37.372771,-122.067920,44.00,148,0
536,1,1,0.00,0.10,16,37.372771,-122.067920,44.00,148,0
537,1,1,0.00,0.03,16,37.372771,-122.067920,44.00,149,0
538,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,152,0
539,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,,0
540,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,153,0
541,1,1,0.00,0.00,16,37.372771,-122.067920,44.00,153,0
542,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,153,0
543,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,153,0
544,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,,0
545,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,152,0
546,1,1,0.00,0.00,16,37.372771,-122.067919,44.00,152,0
547,1,1,0.00,0.00,16,37.372771,-122.067918,44.00,152,0
548,1,1,0.00,0.00,16,37.372771,-122.067918,44.00,151,0
549,1,1,0.00,0.00,16,37.372771,-122.067917,44.00,151,0
550,1,1,0.00,0.00,16,37.372770,-122.067916,44.00,149,0
551,1,1,0.00,0.44,16,37.372770,-122.067916,44.00,148,0
552,1,1,0.00,0.25,16,37.372770,-122.067915,44.00,147,0
553,1,1,0.00,0.12,16,37.372770,-122.067915,44.00,147,0
554,1,1,0.00,0.17,16,37.372770,-122.067914,44.00,147,0
555,1,1,0.00,0.07,16,37.372770,-122.067914,44.00,147,0
556,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,147,0
557,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,147,0
558,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,147,0
559,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,146,0
560,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,142,0
561,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
562,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,141,0
563,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
564,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
565,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
566,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
567,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
568,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
569,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
570,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
571,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
572,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
573,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
574,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
575,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
576,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
577,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
578,1,1,0.00,0.08,16,37.372770,-122.067913,44.00,139,0
579,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,139,0
580,1,1,0.00,0.03,16,37.372770,-122.067913,44.00,139,0
581,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
582,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
583,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
584,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
585,1,1,0.00,0.10,16,37.372770,-122.067913,44.00,138,0
586,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,137,0
587,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,139,0
588,1,1,0.00,0.07,16,37.372770,-122.067913,44.00,138,0
589,1,1,0.00,0.06,16,37.372770,-122.067913,44.00,138,0
590,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,138,0
591,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
592,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
593,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
594,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,138,0
595,1,1,0.00,0.09,16,37.372770,-122.067913,44.00,137,0
596,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,136,0
597,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,136,0
598,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,136,0
599,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,137,0
600,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,137,0
601,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,137,0
602,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
603,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
604,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
605,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
606,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,133,0
607,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,132,0
608,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,130,0
609,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,128,0
610,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,127,0
611,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,127,0
612,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,126,0
613,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,125,0
614,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,125,0
615,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
616,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,124,0
617,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
618,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,125,0
619,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,125,0
620,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,125,0
621,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,126,0
622,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,127,0
623,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,127,0
624,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,127,0
625,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,126,0
626,1,1,0.00,0.03,16,37.372770,-122.067913,44.00,126,0
627,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
628,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,121,0
629,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,119,0
630,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,119,0
631,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,117,0
632,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,118,0
633,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,117,0
634,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,117,0
635,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,117,0
636,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,116,0
637,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,117,0
638,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,117,0
639,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,117,0
640,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,117,0
641,1,1,0.00,0.03,16,37.372770,-122.067913,44.00,117,0
642,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,118,0
643,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,122,0
644,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,123,0
645,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
646,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
647,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
648,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
649,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,127,0
650,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,127,0
651,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,128,0
652,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,129,0
653,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,129,0
654,1,1,0.00,0.03,16,37.372770,-122.067913,44.00,129,0
655,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,128,0
656,1,1,0.00,0.11,16,37.372770,-122.067913,44.00,127,0
657,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,125,0
658,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,124,0
659,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,124,0
660,1,1,0.00,0.20,16,37.372770,-122.067913,44.00,124,0
661,1,1,0.00,0.14,16,37.372770,-122.067913,44.00,123,0
662,1,1,0.00,0.11,16,37.372770,-122.067913,44.00,123,0
663,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,123,0
664,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,123,0
665,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,122,0
666,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,120,0
667,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,120,0
668,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,121,0
669,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,122,0
670,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,129,0
671,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,132,0
672,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,132,0
673,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,133,0
674,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,134,0
675,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,134,0
676,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,134,0
677,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
678,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
679,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
680,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
681,1,1,0.00,0.20,16,37.372770,-122.067913,44.00,140,0
682,1,1,0.00,0.08,16,37.372770,-122.067913,44.00,140,0
683,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,140,0
684,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
685,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
686,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
687,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,141,0
688,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,141,0
689,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,141,0
690,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,140,0
691,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,140,0
692,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,140,0
693,1,1,0.00,0.13,16,37.372770,-122.067913,44.00,139,0
694,1,1,0.00,0.20,16,37.372770,-122.067913,44.00,139,0
695,1,1,0.00,0.15,16,37.372770,-122.067913,44.00,139,0
696,1,1,0.00,0.14,16,37.372770,-122.067913,44.00,139,0
697,1,1,0.00,0.03,16,37.372770,-122.067913,44.00,139,0
698,1,1,0.00,0.06,16,37.372770,-122.067913,44.00,139,0
699,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,139,0
700,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
701,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
702,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
703,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
704,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
705,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
706,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,136,0
707,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
708,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,133,0
709,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,132,0
710,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,131,0
711,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,131,0
712,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,131,0
713,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,131,0
714,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,132,0
715,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,132,0
716,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,131,0
717,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,130,0
718,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,130,0
719,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,129,0
720,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,130,0
721,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
722,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,130,0
723,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,132,0
724,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
725,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,132,0
726,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,133,0
727,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,133,0
728,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,133,0
729,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,134,0
730,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
731,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
732,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,136,0
733,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
734,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
735,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
736,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,135,0
737,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
738,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,136,0
739,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
740,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
741,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
742,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
743,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
744,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
745,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
746,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
747,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,138,0
748,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
749,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
750,1,1,0.00,0.10,16,37.372770,-122.067913,44.00,137,0
751,1,1,0.00,0.11,16,37.372770,-122.067913,44.00,137,0
752,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,137,0
753,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
754,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
755,1,1,0.00,0.10,16,37.372770,-122.067913,44.00,136,0
756,1,1,0.00,0.07,16,37.372770,-122.067913,44.00,136,0
757,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,,0
758,1,1,0.00,0.07,16,37.372770,-122.067913,44.00,136,0
759,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,136,0
760,1,1,0.00,0.03,16,37.372770,-122.067913,44.00,136,0
761,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,136,0
762,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,136,0
763,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
764,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,137,0
765,1,1,0.00,0.13,16,37.372770,-122.067913,44.00,138,0
766,1,1,0.00,0.07,16,37.372770,-122.067913,44.00,138,0
767,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,140,0
768,1,1,0.00,0.07,16,37.372770,-122.067913,44.00,,0
769,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,143,0
770,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
771,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,146,0
772,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,146,0
773,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,146,0
774,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,146,0
775,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,146,0
776,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,145,0
777,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,145,0
778,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,145,0
779,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
780,1,1,0.00,0.06,16,37.372770,-122.067913,44.00,145,0
781,1,1,0.00,0.10,16,37.372770,-122.067913,44.00,144,0
782,1,1,0.00,0.02,16,37.372770,-122.067913,44.00,144,0
783,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,144,0
784,1,1,0.00,0.04,16,37.372770,-122.067913,44.00,144,0
785,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,143,0
786,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,143,0
787,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,143,0
788,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,142,0
789,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,141,0
790,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
791,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,,0
792,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,139,0
793,1,1,0.00,0.16,16,37.372770,-122.067913,44.00,139,0
794,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,139,0
795,1,1,0.00,0.01,16,37.372770,-122.067913,44.00,139,0
796,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
797,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,139,0
